strategy_name,total_patients_processed,mean_wait_time_minutes,max_wait_time_minutes,nurse_utilization_percent,machine_utilization_percent,avg_session_time_minutes,sessions_truncated_count,failed_patients_count
FIFO,18,37.5625,77.0,0.4444444444444444,0.6309722222222223,231.0,6,2
FIXED,18,66.375,114.0,0.2222222222222222,0.31527777777777777,221.25,6,10
FIFO,17,10.823529411764707,30.0,0.3148148148148148,0.6298611111111111,235.94117647058823,5,0
FIXED,17,58.733333333333334,144.0,0.2777777777777778,0.5945833333333334,221.2,9,2
FIFO,16,3.375,15.0,0.2222222222222222,0.6160818713450292,240.0,0,0
FIXED,16,46.5,108.0,0.2222222222222222,0.6625730994152047,230.875,8,0
FIFO,18,31.0625,69.0,0.4444444444444444,0.625,230.4375,6,2
FIXED,18,50.1,102.0,0.2777777777777778,0.3972222222222222,225.0,6,8
FIFO,17,13.470588235294118,26.0,0.3148148148148148,0.6402777777777777,237.7058823529412,3,0
FIXED,17,52.8,98.0,0.2777777777777778,0.5861111111111111,219.8,9,2
FIFO,18,2.3333333333333335,9.0,0.25,0.6558333333333334,240.0,0,0
FIXED,18,46.111111111111114,130.0,0.25,0.7166666666666667,229.44444444444446,9,0
FIFO,17,15.588235294117647,29.0,0.3148148148148148,0.6676900584795321,239.41176470588235,2,0
FIXED,17,73.6923076923077,145.0,0.24074074074074073,0.553654970760234,221.30769230769232,9,4
FIFO,17,8.764705882352942,19.0,0.2361111111111111,0.6311111111111111,238.64705882352942,3,0
FIXED,17,36.705882352941174,82.0,0.2361111111111111,0.6461111111111111,229.47058823529412,9,0
FIFO,18,31.928571428571427,68.0,0.3888888888888889,0.5476388888888889,229.71428571428572,6,4
FIXED,18,52.72727272727273,136.0,0.3055555555555556,0.43666666666666665,219.27272727272728,6,7
FIFO,18,11.333333333333334,42.0,0.3333333333333333,0.6616666666666666,233.33333333333334,6,0
FIXED,18,45.13333333333333,103.0,0.2777777777777778,0.58375,221.8,9,3
FIFO,18,5.611111111111111,13.0,0.25,0.6569444444444444,240.0,0,0
FIXED,18,57.77777777777778,134.0,0.25,0.7219444444444445,227.16666666666666,10,0
FIFO,18,10.444444444444445,26.0,0.3333333333333333,0.6718055555555555,238.66666666666666,3,0
FIXED,18,54.94117647058823,159.0,0.3148148148148148,0.6790277777777778,225.0,9,1
FIFO,16,7.5625,22.0,0.2962962962962963,0.5922222222222222,239.0625,2,0
FIXED,16,43.9375,122.0,0.2962962962962963,0.6173611111111111,227.3125,7,0
FIFO,16,7.375,24.0,0.2962962962962963,0.5931944444444445,239.5625,1,0
FIXED,16,65.0,120.0,0.25925925925925924,0.5727777777777778,222.0,9,2
FIFO,18,24.625,63.0,0.4444444444444444,0.6091666666666666,229.5,6,2
FIXED,18,54.9,97.0,0.2777777777777778,0.39708333333333334,221.7,6,8
FIFO,18,17.72222222222222,41.0,0.3333333333333333,0.6730555555555555,238.72222222222223,3,0
FIXED,18,70.28571428571429,139.0,0.25925925925925924,0.5651388888888889,219.85714285714286,9,4
FIFO,17,10.470588235294118,21.0,0.3148148148148148,0.6671052631578948,238.58823529411765,2,0
FIXED,17,65.23076923076923,137.0,0.24074074074074073,0.5383040935672515,216.46153846153845,9,4
FIFO,16,7.8125,21.0,0.2962962962962963,0.5906944444444444,239.5,1,0
FIXED,16,60.8,144.0,0.2777777777777778,0.5997222222222223,221.0,9,1
FIFO,17,8.411764705882353,19.0,0.2361111111111111,0.6220833333333333,240.0,0,0
FIXED,17,58.1764705882353,126.0,0.2361111111111111,0.6718055555555555,226.64705882352942,9,0
FIFO,17,37.375,70.0,0.4444444444444444,0.6297222222222222,228.9375,6,1
FIXED,17,56.45454545454545,135.0,0.3055555555555556,0.4334722222222222,222.54545454545453,6,6
FIFO,16,8.6875,16.0,0.2962962962962963,0.6285087719298246,240.0,0,0
FIXED,16,71.07692307692308,116.0,0.24074074074074073,0.5590643274853802,219.46153846153845,9,3
FIFO,16,10.0,22.0,0.2962962962962963,0.5965277777777778,239.0625,2,0
FIXED,16,64.66666666666667,144.0,0.2777777777777778,0.6140277777777777,220.0,9,1
FIFO,18,7.222222222222222,19.0,0.25,0.6900584795321637,239.83333333333334,1,0
FIXED,18,38.05882352941177,92.0,0.2361111111111111,0.6798245614035088,233.58823529411765,7,1
FIFO,18,8.88888888888889,20.0,0.3333333333333333,0.6654166666666667,238.05555555555554,3,0
FIXED,18,57.642857142857146,115.0,0.25925925925925924,0.5541666666666667,220.28571428571428,9,4
FIFO,16,36.1875,59.0,0.4444444444444444,0.62125,228.0,6,0
FIXED,16,58.44444444444444,119.0,0.25,0.35333333333333333,219.66666666666666,6,7
FIFO,17,3.6470588235294117,17.0,0.2361111111111111,0.6198611111111111,240.0,0,0
FIXED,17,59.705882352941174,106.0,0.2361111111111111,0.6747222222222222,225.76470588235293,9,0
FIFO,18,43.411764705882355,82.0,0.4722222222222222,0.6868055555555556,228.0,6,1
FIXED,18,81.5,135.0,0.2777777777777778,0.4290277777777778,222.9,6,8
FIFO,17,6.294117647058823,23.0,0.2361111111111111,0.6148611111111111,240.0,0,0
FIXED,17,38.588235294117645,101.0,0.2361111111111111,0.6561111111111111,234.41176470588235,7,0
FIFO,17,13.941176470588236,30.0,0.2361111111111111,0.6220833333333333,240.0,0,0
FIXED,17,57.76470588235294,129.0,0.2361111111111111,0.6780555555555555,226.8235294117647,10,0
FIFO,17,11.176470588235293,36.0,0.3148148148148148,0.6286111111111111,235.64705882352942,4,0
FIXED,17,43.6875,94.0,0.2962962962962963,0.6148611111111111,222.9375,9,1
FIFO,18,28.166666666666668,37.0,0.3333333333333333,0.7133040935672514,236.05555555555554,5,0
FIXED,18,57.4,114.0,0.2777777777777778,0.612719298245614,224.4,9,3
FIFO,18,21.27777777777778,42.0,0.3333333333333333,0.6930555555555555,237.05555555555554,4,0
FIXED,18,71.91666666666667,114.0,0.2222222222222222,0.49277777777777776,222.25,9,6
FIFO,18,17.11111111111111,40.0,0.3333333333333333,0.720906432748538,238.33333333333334,3,0
FIXED,18,84.0,139.0,0.24074074074074073,0.5751461988304094,215.07692307692307,9,5
FIFO,18,8.555555555555555,19.0,0.25,0.6654166666666667,239.44444444444446,3,0
FIXED,18,61.76470588235294,130.0,0.2361111111111111,0.6834722222222223,220.23529411764707,12,1
FIFO,18,31.8125,62.0,0.4444444444444444,0.6241666666666666,230.0625,6,2
FIXED,18,58.3,130.0,0.2777777777777778,0.3993055555555556,224.1,6,8
FIFO,17,9.529411764705882,25.0,0.2361111111111111,0.62,239.64705882352942,1,0
FIXED,17,57.529411764705884,136.0,0.2361111111111111,0.6640277777777778,223.88235294117646,10,0
FIFO,18,42.5,85.0,0.4444444444444444,0.635,227.4375,6,2
FIXED,18,55.333333333333336,116.0,0.3333333333333333,0.4609722222222222,224.75,6,6
FIFO,16,7.1875,15.0,0.2962962962962963,0.6574074074074074,239.75,1,0
FIXED,16,62.285714285714285,139.0,0.25925925925925924,0.6296296296296297,221.78571428571428,9,2
FIFO,16,27.9375,53.0,0.4444444444444444,0.6148611111111111,228.75,6,0
FIXED,16,70.75,127.0,0.2222222222222222,0.3111111111111111,210.75,6,8
FIFO,17,16.88235294117647,38.0,0.3148148148148148,0.6368055555555555,232.8235294117647,6,0
FIXED,17,53.083333333333336,94.0,0.2222222222222222,0.47,217.0,9,5
FIFO,16,24.733333333333334,51.0,0.4166666666666667,0.5726388888888889,230.2,6,1
FIXED,16,44.416666666666664,103.0,0.3333333333333333,0.46791666666666665,224.75,6,4
FIFO,16,31.266666666666666,67.0,0.4166666666666667,0.5813888888888888,227.8,6,1
FIXED,16,55.25,117.0,0.2222222222222222,0.3236111111111111,219.75,6,8
FIFO,16,0.0,0.0,0.2222222222222222,0.5777777777777777,240.0,0,0
FIXED,16,53.6875,130.0,0.2222222222222222,0.6461111111111111,225.375,9,0
FIFO,18,13.88888888888889,27.0,0.25,0.6631944444444444,240.0,0,0
FIXED,18,49.0,119.0,0.25,0.7061111111111111,232.83333333333334,7,0
FIFO,16,39.8125,75.0,0.4444444444444444,0.6329166666666667,225.0,6,0
FIXED,16,54.8,135.0,0.2777777777777778,0.3954166666666667,220.8,6,6
FIFO,17,2.235294117647059,6.0,0.2361111111111111,0.6181944444444445,240.0,0,0
FIXED,17,41.64705882352941,116.0,0.2361111111111111,0.6731944444444444,230.47058823529412,8,0
FIFO,17,34.4375,61.0,0.4444444444444444,0.6247222222222222,226.6875,6,1
FIXED,17,52.1,108.0,0.2777777777777778,0.3958333333333333,222.3,6,7
FIFO,17,32.666666666666664,66.0,0.4166666666666667,0.616812865497076,228.8,6,2
FIXED,17,58.2,132.0,0.2777777777777778,0.4201754385964912,219.3,6,7
FIFO,18,2.611111111111111,12.0,0.25,0.6544444444444445,239.83333333333334,1,0
FIXED,18,58.166666666666664,121.0,0.25,0.7205555555555555,219.33333333333334,12,0
FIFO,17,25.875,54.0,0.4444444444444444,0.6156944444444444,231.75,6,1
FIXED,17,62.9,112.0,0.2777777777777778,0.3909722222222222,222.3,6,7
FIFO,18,17.555555555555557,37.0,0.3333333333333333,0.7203216374269006,239.05555555555554,3,0
FIXED,18,67.25,154.0,0.2962962962962963,0.6847953216374268,222.5625,9,2
FIFO,17,16.0,30.0,0.3148148148148148,0.6320833333333333,238.0,3,0
FIXED,17,60.266666666666666,148.0,0.2777777777777778,0.5868055555555556,220.8,9,2
FIFO,16,1.75,12.0,0.2222222222222222,0.5813888888888888,240.0,0,0
FIXED,16,34.75,111.0,0.2222222222222222,0.6147222222222222,235.4375,5,0
FIFO,16,5.75,18.0,0.2962962962962963,0.5806944444444444,237.9375,3,0
FIXED,16,49.42857142857143,128.0,0.25925925925925924,0.53625,217.92857142857142,9,2
FIFO,17,0.17647058823529413,2.0,0.2361111111111111,0.6141666666666666,240.0,0,0
FIXED,17,56.05882352941177,136.0,0.2361111111111111,0.6794444444444444,225.11764705882354,10,0
FIFO,17,30.133333333333333,65.0,0.4166666666666667,0.6073099415204678,226.8,6,2
FIXED,17,41.18181818181818,107.0,0.3055555555555556,0.45321637426900585,225.0,6,6
FIFO,18,40.4375,79.0,0.4444444444444444,0.63375,231.75,6,2
FIXED,18,61.0,144.0,0.3055555555555556,0.4388888888888889,222.54545454545453,6,7
FIFO,16,23.133333333333333,59.0,0.4166666666666667,0.5656944444444445,228.4,6,1
FIXED,16,49.888888888888886,99.0,0.25,0.34944444444444445,220.66666666666666,6,7
FIFO,18,12.222222222222221,28.0,0.3333333333333333,0.6773611111111111,239.55555555555554,2,0
FIXED,18,63.64705882352941,153.0,0.3148148148148148,0.6847222222222222,222.35294117647058,9,1
FIFO,18,12.222222222222221,23.0,0.25,0.6711111111111111,239.22222222222223,2,0
FIXED,18,46.5,120.0,0.25,0.6961111111111111,227.61111111111111,9,0
FIFO,18,39.75,79.0,0.4444444444444444,0.6290277777777777,225.75,6,2
FIXED,18,56.4,124.0,0.2777777777777778,0.4023611111111111,222.9,6,8
FIFO,18,3.2777777777777777,10.0,0.25,0.6577777777777778,240.0,0,0
FIXED,18,55.72222222222222,122.0,0.25,0.7230555555555556,224.0,11,0
FIFO,17,37.5,69.0,0.4444444444444444,0.6567251461988304,229.6875,6,1
FIXED,17,62.1,156.0,0.2777777777777778,0.41096491228070176,220.5,6,7
FIFO,18,7.388888888888889,20.0,0.25,0.7004385964912281,238.77777777777777,2,0
FIXED,18,35.0,106.0,0.2361111111111111,0.6995614035087719,232.35294117647058,8,1
FIFO,18,10.444444444444445,27.0,0.25,0.6751388888888888,240.0,0,0
FIXED,18,49.166666666666664,97.0,0.25,0.7213888888888889,230.5,9,0
FIFO,18,50.25,102.0,0.4444444444444444,0.6480555555555556,230.4375,6,2
FIXED,18,72.0,120.0,0.3055555555555556,0.44583333333333336,224.45454545454547,6,7
FIFO,17,29.75,67.0,0.4444444444444444,0.6190277777777777,229.3125,6,1
FIXED,17,54.333333333333336,110.0,0.25,0.35055555555555556,224.0,6,8
FIFO,18,40.4375,74.0,0.4444444444444444,0.6355555555555555,225.5625,6,2
FIXED,18,40.4,103.0,0.2777777777777778,0.38430555555555557,224.7,6,8
FIFO,18,31.1875,70.0,0.4444444444444444,0.6216666666666667,229.875,6,2
FIXED,18,66.0909090909091,154.0,0.3055555555555556,0.4434722222222222,219.8181818181818,6,7
FIFO,17,1.411764705882353,7.0,0.2361111111111111,0.6163888888888889,240.0,0,0
FIXED,17,53.64705882352941,125.0,0.2361111111111111,0.6738888888888889,223.94117647058823,11,0
FIFO,16,39.3125,74.0,0.4444444444444444,0.6694444444444444,226.875,6,0
FIXED,16,65.11111111111111,114.0,0.25,0.3969298245614035,225.66666666666666,6,7
FIFO,16,7.0,24.0,0.2962962962962963,0.5833333333333334,237.9375,3,0
FIXED,16,51.6,147.0,0.2777777777777778,0.5919444444444445,223.4,9,1
FIFO,18,46.266666666666666,77.0,0.4166666666666667,0.5986111111111111,229.2,6,3
FIXED,18,68.1,123.0,0.2777777777777778,0.4086111111111111,222.0,6,8
FIFO,17,25.5625,70.0,0.4444444444444444,0.643859649122807,230.4375,6,1
FIXED,17,61.3,127.0,0.2777777777777778,0.42953216374269004,221.4,6,7
FIFO,16,0.4375,3.0,0.2222222222222222,0.5786111111111111,239.9375,1,0
FIXED,16,62.25,141.0,0.2222222222222222,0.6344444444444445,222.125,11,0
FIFO,16,32.0,54.0,0.4444444444444444,0.6238888888888889,228.75,6,0
FIXED,16,61.375,119.0,0.2222222222222222,0.32763888888888887,215.25,6,8
FIFO,17,29.5625,64.0,0.4444444444444444,0.6177777777777778,228.75,6,1
FIXED,17,53.3,136.0,0.2777777777777778,0.4,222.3,6,7
FIFO,18,15.555555555555555,33.0,0.3333333333333333,0.6688888888888889,239.0,3,0
FIXED,18,71.0,125.0,0.2222222222222222,0.4825,219.0,9,6
FIFO,18,36.4375,64.0,0.4444444444444444,0.6280555555555556,229.125,6,2
FIXED,18,69.0,141.0,0.3055555555555556,0.44513888888888886,219.0,6,7
FIFO,17,10.470588235294118,25.0,0.2361111111111111,0.6316666666666667,237.05882352941177,4,0
FIXED,17,40.8235294117647,129.0,0.2361111111111111,0.6669444444444445,224.41176470588235,9,0
FIFO,18,7.333333333333333,19.0,0.3333333333333333,0.6652777777777777,238.77777777777777,3,0
FIXED,18,55.9375,122.0,0.2962962962962963,0.6376388888888889,222.1875,9,2
FIFO,16,11.0,24.0,0.2962962962962963,0.59375,238.5,2,0
FIXED,16,64.73333333333333,151.0,0.2777777777777778,0.5959722222222222,217.4,9,1
FIFO,17,3.176470588235294,10.0,0.2361111111111111,0.6165277777777778,240.0,0,0
FIXED,17,55.588235294117645,143.0,0.2361111111111111,0.6793055555555556,228.58823529411765,9,0
FIFO,18,9.166666666666666,22.0,0.3333333333333333,0.7048245614035088,238.72222222222223,3,0
FIXED,18,76.84615384615384,146.0,0.24074074074074073,0.5660818713450292,215.53846153846155,9,5
FIFO,16,36.5625,73.0,0.4444444444444444,0.6315277777777778,227.625,6,0
FIXED,16,56.54545454545455,112.0,0.3055555555555556,0.43472222222222223,220.36363636363637,6,5
FIFO,17,40.5,88.0,0.4444444444444444,0.6415277777777778,228.1875,6,1
FIXED,17,55.92307692307692,136.0,0.3611111111111111,0.5326388888888889,225.46153846153845,6,4
FIFO,16,6.0,15.0,0.2222222222222222,0.5845833333333333,240.0,0,0
FIXED,16,43.125,126.0,0.2222222222222222,0.6194444444444445,233.125,6,0
FIFO,18,4.777777777777778,17.0,0.25,0.6559722222222222,239.55555555555554,1,0
FIXED,18,49.77777777777778,139.0,0.25,0.7029166666666666,226.11111111111111,9,0
FIFO,18,9.944444444444445,27.0,0.3333333333333333,0.6713888888888889,238.77777777777777,3,0
FIXED,18,54.833333333333336,138.0,0.3333333333333333,0.7218055555555556,222.66666666666666,9,0
FIFO,17,10.882352941176471,35.0,0.2361111111111111,0.61875,240.0,0,0
FIXED,17,57.94117647058823,127.0,0.2361111111111111,0.6770833333333334,230.7058823529412,8,0
FIFO,18,34.75,62.0,0.4444444444444444,0.6252777777777778,228.375,6,2
FIXED,18,49.09090909090909,143.0,0.3055555555555556,0.41888888888888887,223.63636363636363,6,7
FIFO,16,5.4375,16.0,0.2962962962962963,0.5876388888888889,239.0,2,0
FIXED,16,53.0,147.0,0.2962962962962963,0.6393055555555556,222.9375,9,0
FIFO,17,31.125,67.0,0.4444444444444444,0.6219444444444444,228.75,6,1
FIXED,17,52.888888888888886,139.0,0.25,0.35208333333333336,221.33333333333334,6,8
FIFO,16,6.6875,18.0,0.2222222222222222,0.6236842105263158,239.9375,1,0
FIXED,16,40.8,99.0,0.20833333333333334,0.6216374269005848,231.33333333333334,7,1
FIFO,16,3.0,16.0,0.2222222222222222,0.5823611111111111,239.0625,2,0
FIXED,16,42.375,136.0,0.2222222222222222,0.6269444444444444,226.9375,9,0
FIFO,16,4.375,19.0,0.2962962962962963,0.5843055555555555,238.75,3,0
FIXED,16,54.0625,150.0,0.2962962962962963,0.6184722222222222,221.0625,9,0
FIFO,17,10.705882352941176,19.0,0.3148148148148148,0.6694444444444444,238.64705882352942,2,0
FIXED,17,41.875,129.0,0.2962962962962963,0.6624269005847954,228.75,7,1
FIFO,18,6.222222222222222,23.0,0.25,0.7001461988304094,240.0,0,0
FIXED,18,41.64705882352941,123.0,0.2361111111111111,0.7119883040935673,230.94117647058823,8,1
FIFO,16,1.5625,9.0,0.2222222222222222,0.6115497076023392,240.0,0,0
FIXED,16,50.333333333333336,105.0,0.20833333333333334,0.6258771929824561,227.4,9,1
FIFO,16,18.125,31.0,0.2222222222222222,0.5866666666666667,240.0,0,0
FIXED,16,53.3125,118.0,0.2222222222222222,0.6334722222222222,237.0,4,0
FIFO,18,14.277777777777779,28.0,0.3333333333333333,0.6781944444444444,238.38888888888889,3,0
FIXED,18,61.0,137.0,0.2962962962962963,0.6429166666666667,222.5625,9,2
FIFO,16,36.4375,65.0,0.4444444444444444,0.6256944444444444,230.8125,6,0
FIXED,16,70.6,150.0,0.2777777777777778,0.4097222222222222,222.0,6,6
FIFO,18,33.25,64.0,0.4444444444444444,0.6269444444444444,229.5,6,2
FIXED,18,61.4,135.0,0.2777777777777778,0.40125,219.3,6,8
FIFO,16,16.0625,37.0,0.2962962962962963,0.6126388888888888,239.8125,1,0
FIXED,16,65.1875,145.0,0.2962962962962963,0.6695833333333333,225.1875,9,0
FIFO,17,1.411764705882353,12.0,0.2361111111111111,0.6155555555555555,239.2941176470588,1,0
FIXED,17,73.0,147.0,0.2361111111111111,0.6740277777777778,213.7058823529412,12,0
FIFO,16,0.5,4.0,0.2222222222222222,0.6093567251461989,240.0,0,0
FIXED,16,48.46666666666667,108.0,0.20833333333333334,0.6176900584795322,228.4,8,1
FIFO,16,9.5,19.0,0.2962962962962963,0.5970833333333333,239.875,1,0
FIXED,16,63.9375,155.0,0.2962962962962963,0.6473611111111112,224.625,8,0
FIFO,16,34.0625,67.0,0.4444444444444444,0.6311111111111111,231.0,6,0
FIXED,16,65.4,130.0,0.2777777777777778,0.3948611111111111,217.5,6,6
FIFO,18,6.777777777777778,14.0,0.25,0.6878654970760234,240.0,0,0
FIXED,18,52.64705882352941,119.0,0.2361111111111111,0.7005847953216374,227.0,10,1
FIFO,17,21.529411764705884,37.0,0.3148148148148148,0.6827485380116959,237.05882352941177,4,0
FIXED,17,52.5,135.0,0.2962962962962963,0.6606725146198831,226.1875,8,1
FIFO,18,2.888888888888889,10.0,0.25,0.6568055555555555,240.0,0,0
FIXED,18,56.27777777777778,109.0,0.25,0.72125,224.88888888888889,11,0
FIFO,17,43.0,70.0,0.4444444444444444,0.6469444444444444,230.0625,6,1
FIXED,17,67.4,158.0,0.2777777777777778,0.4165277777777778,221.1,6,7
FIFO,16,5.6875,23.0,0.2222222222222222,0.6128654970760234,236.4375,5,0
FIXED,16,30.466666666666665,114.0,0.20833333333333334,0.6032163742690059,227.46666666666667,8,1
FIFO,18,33.75,61.0,0.4444444444444444,0.6281944444444445,229.6875,6,2
FIXED,18,62.5,132.0,0.2777777777777778,0.39013888888888887,218.4,6,8
FIFO,16,7.3125,19.0,0.2962962962962963,0.5923611111111111,239.75,1,0
FIXED,16,66.6875,131.0,0.2962962962962963,0.6593055555555556,219.0,9,0
FIFO,18,14.277777777777779,30.0,0.3333333333333333,0.6745833333333333,235.55555555555554,5,0
FIXED,18,55.0,103.0,0.2777777777777778,0.5969444444444445,218.0,9,3
FIFO,17,2.588235294117647,13.0,0.2361111111111111,0.6502923976608187,239.05882352941177,2,0
FIXED,17,46.9375,127.0,0.2222222222222222,0.6612573099415204,225.4375,9,1
FIFO,16,5.375,15.0,0.2962962962962963,0.5795833333333333,239.875,1,0
FIXED,16,72.21428571428571,145.0,0.25925925925925924,0.5501388888888888,216.0,9,2
FIFO,16,1.5,14.0,0.2222222222222222,0.58,239.5,1,0
FIXED,16,45.625,123.0,0.2222222222222222,0.6201388888888889,227.25,8,0
FIFO,18,4.777777777777778,16.0,0.25,0.66125,239.72222222222223,1,0
FIXED,18,63.05555555555556,136.0,0.25,0.7375,217.5,12,0
FIFO,16,6.6875,15.0,0.2222222222222222,0.585,240.0,0,0
FIXED,16,63.5,122.0,0.2222222222222222,0.6429166666666667,225.125,10,0
FIFO,18,8.277777777777779,26.0,0.25,0.6697222222222222,239.61111111111111,2,0
FIXED,18,42.611111111111114,110.0,0.25,0.7244444444444444,230.66666666666666,7,0
FIFO,16,2.1875,13.0,0.2222222222222222,0.6445987654320988,240.0,0,0
FIXED,16,46.857142857142854,124.0,0.19444444444444445,0.629783950617284,233.85714285714286,6,2
FIFO,16,6.5625,17.0,0.2222222222222222,0.5923611111111111,240.0,0,0
FIXED,16,36.0625,97.0,0.2222222222222222,0.6097222222222223,236.5625,4,0
FIFO,18,29.3125,63.0,0.4444444444444444,0.6183333333333333,229.3125,6,2
FIXED,18,59.333333333333336,98.0,0.25,0.35125,218.33333333333334,6,9
FIFO,17,5.588235294117647,20.0,0.2361111111111111,0.6251388888888889,239.1764705882353,2,0
FIXED,17,53.1764705882353,138.0,0.2361111111111111,0.6744444444444444,222.52941176470588,11,0
FIFO,16,22.0,57.0,0.4166666666666667,0.5633333333333334,228.4,6,1
FIXED,16,55.0,125.0,0.2222222222222222,0.3138888888888889,213.75,6,8
FIFO,16,34.1875,63.0,0.4444444444444444,0.6304166666666666,231.75,5,0
FIXED,16,75.7,129.0,0.2777777777777778,0.41097222222222224,220.2,6,6
FIFO,16,23.933333333333334,66.0,0.4166666666666667,0.5647222222222222,227.2,6,1
FIXED,16,46.22222222222222,151.0,0.25,0.35180555555555554,219.0,6,7
FIFO,18,11.166666666666666,29.0,0.3333333333333333,0.6705555555555556,237.05555555555554,4,0
FIXED,18,59.92857142857143,118.0,0.25925925925925924,0.5655555555555556,218.14285714285714,9,4
FIFO,16,4.875,17.0,0.2962962962962963,0.5843055555555555,238.0625,3,0
FIXED,16,53.285714285714285,95.0,0.25925925925925924,0.5611111111111111,220.07142857142858,9,2
FIFO,17,0.8235294117647058,4.0,0.2361111111111111,0.6156944444444444,240.0,0,0
FIXED,17,35.23529411764706,103.0,0.2361111111111111,0.6643055555555556,232.11764705882354,7,0
FIFO,18,36.0625,68.0,0.4444444444444444,0.6240277777777777,228.0,6,2
FIXED,18,59.0,113.0,0.25,0.35097222222222224,220.33333333333334,6,9
FIFO,18,11.055555555555555,33.0,0.3333333333333333,0.6704166666666667,237.22222222222223,4,0
FIXED,18,55.69230769230769,112.0,0.24074074074074073,0.5069444444444444,223.15384615384616,9,5
FIFO,16,16.125,30.0,0.2962962962962963,0.6109722222222222,239.9375,1,0
FIXED,16,75.375,144.0,0.2962962962962963,0.6570833333333334,221.4375,9,0
FIFO,18,1.5,9.0,0.25,0.6527777777777778,239.61111111111111,2,0
FIXED,18,54.5,139.0,0.25,0.7172222222222222,223.94444444444446,11,0
FIFO,17,37.8125,69.0,0.4444444444444444,0.6326388888888889,228.375,6,1
FIXED,17,73.7,132.0,0.2777777777777778,0.40902777777777777,220.5,6,7
FIFO,16,30.8125,67.0,0.4444444444444444,0.6140277777777777,226.5,6,0
FIXED,16,56.55555555555556,105.0,0.25,0.3511111111111111,218.66666666666666,6,7
FIFO,18,18.666666666666668,48.0,0.3333333333333333,0.7222222222222222,235.88888888888889,5,0
FIXED,18,46.3125,104.0,0.2962962962962963,0.6611111111111111,224.625,9,2
FIFO,16,2.375,14.0,0.2222222222222222,0.5830555555555555,240.0,0,0
FIXED,16,56.4375,107.0,0.2222222222222222,0.65,224.5625,10,0
FIFO,18,32.375,71.0,0.4444444444444444,0.6215277777777778,228.5625,6,2
FIXED,18,56.77777777777778,126.0,0.25,0.3597222222222222,220.66666666666666,6,9
FIFO,18,3.1666666666666665,14.0,0.25,0.6545833333333333,239.72222222222223,1,0
FIXED,18,42.888888888888886,121.0,0.25,0.6990277777777778,229.33333333333334,9,0
FIFO,16,33.0625,65.0,0.4444444444444444,0.6270833333333333,229.125,6,0
FIXED,16,57.54545454545455,122.0,0.3055555555555556,0.43569444444444444,221.45454545454547,6,5
FIFO,16,1.25,12.0,0.2222222222222222,0.5805555555555556,240.0,0,0
FIXED,16,42.375,93.0,0.2222222222222222,0.6165277777777778,230.0,8,0
FIFO,16,3.5,14.0,0.2222222222222222,0.5830555555555555,240.0,0,0
FIXED,16,42.1875,79.0,0.2222222222222222,0.6338888888888888,234.75,5,0
FIFO,18,42.0,77.0,0.4444444444444444,0.6468055555555555,229.6875,6,2
FIXED,18,60.5,131.0,0.2777777777777778,0.40944444444444444,224.1,6,8
FIFO,18,0.5555555555555556,3.0,0.25,0.6505555555555556,239.88888888888889,1,0
FIXED,18,47.44444444444444,134.0,0.25,0.7090277777777778,228.38888888888889,9,0
FIFO,18,33.1875,73.0,0.4444444444444444,0.6236111111111111,227.4375,6,2
FIXED,18,54.7,111.0,0.2777777777777778,0.3904166666666667,219.9,6,8
FIFO,17,11.705882352941176,33.0,0.3148148148148148,0.6369444444444444,239.0,2,0
FIXED,17,62.733333333333334,120.0,0.2777777777777778,0.6066666666666667,222.8,9,2
FIFO,17,48.0625,82.0,0.4444444444444444,0.6451388888888889,226.5,6,1
FIXED,17,73.8,138.0,0.2777777777777778,0.40958333333333335,222.0,6,7
FIFO,16,2.875,11.0,0.2222222222222222,0.58,240.0,0,0
FIXED,16,39.1875,135.0,0.2222222222222222,0.6115277777777778,232.25,6,0
FIFO,16,31.666666666666668,75.0,0.4166666666666667,0.5809722222222222,227.2,6,1
FIXED,16,50.125,94.0,0.2222222222222222,0.31180555555555556,220.5,6,8
FIFO,16,2.875,14.0,0.2222222222222222,0.5790277777777778,239.375,1,0
FIXED,16,40.375,99.0,0.2222222222222222,0.6104166666666667,231.25,7,0
FIFO,16,1.4375,8.0,0.2222222222222222,0.5809722222222222,240.0,0,0
FIXED,16,43.5625,133.0,0.2222222222222222,0.6273611111111111,230.125,8,0
FIFO,18,22.22222222222222,43.0,0.3333333333333333,0.6883333333333334,238.94444444444446,3,0
FIXED,18,70.8,139.0,0.2777777777777778,0.6277777777777778,224.8,9,3
FIFO,17,2.5294117647058822,9.0,0.2361111111111111,0.6184722222222222,239.41176470588235,2,0
FIXED,17,34.35294117647059,124.0,0.2361111111111111,0.6556944444444445,229.76470588235293,8,0
FIFO,16,5.8125,18.0,0.2222222222222222,0.5816666666666667,240.0,0,0
FIXED,16,60.4375,85.0,0.2222222222222222,0.6318055555555555,230.75,8,0
FIFO,18,37.5625,71.0,0.4444444444444444,0.6720760233918128,231.375,6,2
FIXED,18,69.27272727272727,136.0,0.3055555555555556,0.4635964912280702,219.0,6,7
FIFO,16,25.5625,51.0,0.4444444444444444,0.6129166666666667,230.25,6,0
FIXED,16,48.54545454545455,115.0,0.3055555555555556,0.43041666666666667,221.1818181818182,6,5
